name;table_name;data_type;title;title_en;example_values
sektor;thurgau_beschaftigte_nach_sektoren_und_gemeinden;categorical;"Wirtschaftssektor";"Economic sector";"Tertiär,Primär,Sekundär"
beschaftigte_personen;thurgau_beschaftigte_nach_sektoren_und_gemeinden;numeric;"Beschäftigte Personen";"Employed persons";4871,363,1077
