name;language;last_pipeline_run;data_source_url;title;title_en;description;description_en;temporal_coverage;update_frequency;spatial_coverage
stock_vehicles;en;2022-12-31;https://www.bfs.admin.ch/asset/de/px-x-1103020100_111;"Stock of road vehicles by municipality, as of 2010";"Stock of road vehicles by municipality, as of 2010";"This dataset presents the annual stock of road vehicles by municipality, vehicle group (passenger cars, passenger transport vehicles, material transport vehicles, agricultural vehicles, industrial vehicles, motorbikes, trailers) and fuel since 2010.";"This dataset presents the annual stock of road vehicles by municipality, vehicle group (passenger cars, passenger transport vehicles, material transport vehicles, agricultural vehicles, industrial vehicles, motorbikes, trailers) and fuel since of 2010.";2010-2021;ANNUAL;"municipalities, cantons and country"
