name;language;last_pipeline_run;data_source_url;title;title_en;description;description_en;temporal_coverage;update_frequency;spatial_coverage
marriage_citizenship;en;2022-12-31;https://www.bfs.admin.ch/asset/de/px-x-0102020202_102;"Marriages by institutional units and citizenship (category) of the partners";"Marriages by institutional units and citizenship (category) of the partners";"This dataset presents the annual number of marriages by canton, district and commune and citizenship (Switzerland, foreign country) of the spouses, since 1969.";"This dataset presents the annual number of marriages by canton, district and commune and citizenship (Switzerland, foreign country) of the spouses, since 1969.";1969-2021;ANNUAL;"country,canton,municipality,district"
